Code_commune_INSEE;Nom_commune;Code_postal;Prefix_codpos;Libelle_acheminement;Libelle_acheminement_len;Ligne_5;coordonnees_gps
56112;LIZIO;56460;56;LIZIO;5;;47.8267704974, -2.49804841656
56116;LOCMARIAQUER;56740;56;LOCMARIAQUER;12;;47.5773440831, -2.9630029872
56120;LOCQUELTAS;56390;56;LOCQUELTAS;10;;47.7748700916, -2.83665488013
56126;MARZAN;56130;56;MARZAN;6;;47.5390395668, -2.27541387453
56129;MENEAC;56490;56;MENEAC;6;;48.0867387661, -2.46008188361
56132;MEUCON;56890;56;MEUCON;6;;47.7007937591, -2.78248862102
56136;MONTENEUF;56380;56;MONTENEUF;9;;47.9150020404, -2.16277339517
56138;MONTERREIN;56800;56;MONTERREIN;10;;47.9419730138, -2.35837892185
56152;LE PALAIS;56360;56;LE PALAIS;9;;47.3271241561, -3.17738378145
56161;PLOEMEL;56400;56;PLOEMEL;7;;47.6912101066, -2.97204014767
56163;PLOERDUT;56160;56;PLOERDUT;8;;48.075486202, -3.23804952585
56170;PLOURAY;56770;56;PLOURAY;7;;48.1344418052, -3.37567057711
56177;PLUVIGNER;56330;56;PLUVIGNER;9;BIEUZY LANVAUX;47.797362476, -3.01124558366
56179;PONT SCORFF;56620;56;PONT SCORFF;11;;47.8545097905, -3.38768121277
56190;REGUINY;56500;56;REGUINY;7;;47.9163628401, -2.81404432498
56204;ST ALLOUESTRE;56500;56;ST ALLOUESTRE;13;;47.9163628401, -2.81404432498
56206;ST AVE;56890;56;ST AVE;6;;47.7007937591, -2.78248862102
56208;ST BRIEUC DE MAURON;56430;56;ST BRIEUC DE MAURON;19;;48.0681408397, -2.31392904307
56209;STE BRIGITTE;56480;56;STE BRIGITTE;12;;48.1490399195, -3.08590175236
56220;STE HELENE;56700;56;STE HELENE;10;;47.7669954089, -3.24285688708
56224;ST LAURENT SUR OUST;56140;56;ST LAURENT SUR OUST;19;;47.8148193736, -2.33237582503
56225;ST LERY;56430;56;ST LERY;7;;48.0681408397, -2.31392904307
56230;ST NICOLAS DU TERTRE;56910;56;ST NICOLAS DU TERTRE;20;;47.8192433861, -2.1438942597
56231;ST NOLFF;56250;56;ST NOLFF;8;;47.7163844225, -2.60664652784
56250;THEHILLAC;56130;56;THEHILLAC;9;;47.5390395668, -2.27541387453
56258;LA TRINITE SUR MER;56470;56;LA TRINITE SUR MER;18;;47.589127688, -3.01738513558
57017;AMANVILLERS;57865;57;AMANVILLERS;11;;49.1597746505, 6.04639096632
57019;AMNEVILLE;57360;57;AMNEVILLE LES THERMES;21;MALANCOURT LA MONTAGNE;49.2415476274, 6.10299353804
57020;ANCERVILLE;57580;57;ANCERVILLE;10;;48.9946275503, 6.4127259483
57028;ARGANCY;57640;57;ARGANCY;7;;49.1985854137, 6.30080948256
57032;ARS SUR MOSELLE;57130;57;ARS SUR MOSELLE;15;;49.0926058282, 6.02256649302
57033;ARZVILLER;57405;57;ARZVILLER;9;;48.7255604204, 7.15431817508
57037;AUBE;57580;57;AUBE;4;;48.9946275503, 6.4127259483
57039;AUGNY;57685;57;AUGNY;5;;49.0554257557, 6.11601583087
57050;BARCHAIN;57830;57;BARCHAIN;8;;48.683859606, 6.93870692906
57402;LIEDERSCHIEDT;57230;57;LIEDERSCHIEDT;13;;49.0414116666, 7.50685872374
57403;LIEHON;57420;57;LIEHON;6;;48.9869755262, 6.21040794882
57406;LIOCOURT;57590;57;LIOCOURT;8;;48.8873716617, 6.40583396115
57409;LIXING LES ST AVOLD;57660;57;LIXING LES ST AVOLD;19;;49.009643522, 6.76938750743
57466;METZING;57980;57;METZING;7;;49.1092636069, 6.94134556596
57472;MONCHEUX;57420;57;MONCHEUX;8;;48.9869755262, 6.21040794882
57492;MOYEUVRE PETITE;57250;57;MOYEUVRE PETITE;15;;49.2628995839, 6.0314436388
57496;NEBING;57670;57;NEBING;6;;48.9138160053, 6.86340206578
57510;NOISSEVILLE;57645;57;NOISSEVILLE;11;;49.1294879959, 6.29496207471
57540;PHALSBOURG;57370;57;PHALSBOURG;10;;48.7889855572, 7.22238046846
57549;PONTPIERRE;57380;57;PONTPIERRE;10;;49.0163431022, 6.59197776669
58079;CLAMECY;58500;58;CLAMECY;7;BEAUGY;47.4641711809, 3.49201148604
58083;CORBIGNY;58800;58;CORBIGNY;8;;47.2311902386, 3.70459462001
58085;CORVOL L ORGUEILLEUX;58460;58;CORVOL L ORGUEILLEUX;20;;47.436143333, 3.39666081915
58090;COURCELLES;58210;58;COURCELLES;10;;47.3502128986, 3.38428913241
58093;CUNCY LES VARZY;58210;58;CUNCY LES VARZY;15;;47.3502128986, 3.38428913241
58098;DIROL;58190;58;DIROL;5;;47.365847436, 3.66487564369
58102;DONZY;58220;58;DONZY;5;;47.379682807, 3.15630792505
58104;DORNES;58390;58;DORNES;6;;46.7188316156, 3.33778904385
58109;ENTRAINS SUR NOHAIN;58410;58;ENTRAINS SUR NOHAIN;19;;47.4484285575, 3.26965518858
58120;GACOGNE;58140;58;GACOGNE;7;;47.2943135935, 3.87571630005
58122;GARCHY;58150;58;GARCHY;6;MAIZIERES;47.3141169585, 3.01884186422
58123;GERMENAY;58800;58;GERMENAY;8;;47.2311902386, 3.70459462001
58135;ISENAY;58290;58;ISENAY;6;;46.9712229118, 3.77516056611
58138;LANGERON;58240;58;LANGERON;8;;46.7881740405, 3.18476198452
58144;LIVRY;58240;58;LIVRY;5;;46.7881740405, 3.18476198452
58147;LURCY LE BOURG;58700;58;LURCY LE BOURG;14;;47.1910220307, 3.33230093223
58163;MENOU;58210;58;MENOU;5;;47.3502128986, 3.38428913241
58165;METZ LE COMTE;58190;58;METZ LE COMTE;13;;47.365847436, 3.66487564369
58169;MOISSY MOULINOT;58190;58;MOISSY MOULINOT;15;;47.365847436, 3.66487564369
58171;MONTAPAS;58110;58;MONTAPAS;8;;47.0705293226, 3.65958996316
58180;MONTSAUCHE LES SETTONS;58230;58;MONTSAUCHE LES SETTONS;22;LES SETTONS;47.2108848273, 4.05888838547
58188;NANNAY;58350;58;NANNAY;6;;47.2832096459, 3.2260914296
58189;NARCY;58400;58;NARCY;5;;47.1860137326, 3.07466302942
58194;NEVERS;58000;58;NEVERS;6;;46.9644333624, 3.17459118159
58195;LA NOCLE MAULAIX;58250;58;LA NOCLE MAULAIX;16;;46.8026569095, 3.7623321984
58200;OUAGNE;58500;58;OUAGNE;6;;47.4641711809, 3.49201148604
58201;OUDAN;58210;58;OUDAN;5;;47.3502128986, 3.38428913241
58202;OUGNY;58110;58;OUGNY;5;;47.0705293226, 3.65958996316
58203;OULON;58700;58;OULON;5;;47.1910220307, 3.33230093223
67218;ILLKIRCH GRAFFENSTADEN;67400;67;ILLKIRCH GRAFFENSTADEN;22;;48.5200121498, 7.73167425411
67225;ISSENHAUSEN;67330;67;ISSENHAUSEN;11;;48.8220828424, 7.43331239388
67228;NEUGARTHEIM ITTLENHEIM;67370;67;NEUGARTHEIM ITTLENHEIM;22;ITTLENHEIM;48.6569988155, 7.60463752637
67244;KLEINGOEFT;67440;67;KLEINGOEFT;10;;48.685560689, 7.36622848676
67247;KOLBSHEIM;67120;67;KOLBSHEIM;9;;48.5435292829, 7.5327846629
67261;LAUTERBOURG;67630;67;LAUTERBOURG;11;;48.9645506647, 8.14057364298
67263;LEMBACH;67510;67;LEMBACH;7;;49.0227242639, 7.76839928059
67264;LEUTENHEIM;67480;67;LEUTENHEIM;10;;48.8278022516, 8.03538816239
67271;LOBSANN;67250;67;LOBSANN;7;;48.9438844656, 7.88208962387
67286;MEISTRATZHEIM;67210;67;MEISTRATZHEIM;13;;48.4477372351, 7.50825704753
67291;MERTZWILLER;67580;67;MERTZWILLER;11;;48.8787753721, 7.67873675705
67296;MITTELHAUSBERGEN;67206;67;MITTELHAUSBERGEN;16;;48.6140224807, 7.69436507656
67310;MUSSIG;67600;67;MUSSIG;6;;48.2649373964, 7.48992697623
67319;NEUHAEUSEL;67480;67;NEUHAEUSEL;10;;48.8278022516, 8.03538816239
67320;NEUVE EGLISE;67220;67;NEUVE EGLISE;12;;48.3397350207, 7.28306516568
67339;BETSCHDORF;67660;67;BETSCHDORF;10;KUHLENDORF;48.8932955893, 7.92442100196
64320;LARUNS;64440;64;LARUNS;6;GABAS;42.9183295476, -0.395850195838
64327;LECUMBERRY;64220;64;LECUMBERRY;10;;43.1182252068, -1.17987845599
64328;LEDEUIX;64400;64;LEDEUIX;7;;43.1918951985, -0.642051267053
64344;LIVRON;64530;64;LIVRON;6;;43.2249813189, -0.0930410318434
64361;LUSSAGNET LUSSON;64160;64;LUSSAGNET LUSSON;16;;43.3830432565, -0.231977829206
64363;LYS;64260;64;LYS;3;;43.0837174382, -0.405880242828
64551;VERDETS;64400;64;VERDETS;7;;43.1918951985, -0.642051267053
64558;VILLEFRANQUE;64990;64;VILLEFRANQUE;12;;43.4632822407, -1.40781223333
64560;VIVEN;64450;64;VIVEN;5;;43.4588812635, -0.341362068764
65001;ADAST;65260;65;ADAST;5;;42.9464075776, -0.0299417216939
65002;ADE;65100;65;ADE;3;;43.0733136747, -0.0281562446131
65017;ARAGNOUET;65170;65;ARAGNOUET;9;;42.7844554266, 0.249236861187
65031;ARREAU;65240;65;ARREAU;6;;42.8315711949, 0.385912028349
65047;AUREILHAN;65800;65;AUREILHAN;9;;43.2687329702, 0.110735154449
65052;AVERAN;65380;65;AVERAN;6;;43.1697077524, -0.022463739718
65053;AVEUX;65370;65;AVEUX;5;;42.9421578306, 0.54711750308
65054;AVEZAC PRAT LAHITTE;65130;65;AVEZAC PRAT LAHITTE;19;LAHITTE;43.0681030312, 0.291772301589
65061;BARBACHEN;65140;65;BARBACHEN;9;;43.3753826494, 0.157344446481
65065;BARLEST;65100;65;BARLEST;7;;43.0733136747, -0.0281562446131
65068;BARTHE;65230;65;BARTHE;6;;43.2892143486, 0.513472405936
65070;BARTRES;65100;65;BARTRES;7;;43.0733136747, -0.0281562446131
65082;BERBERUST LIAS;65100;65;BERBERUST LIAS;14;;43.0733136747, -0.0281562446131
65083;BERNAC DEBAT;65360;65;BERNAC DEBAT;12;;43.1625190004, 0.105391850437
65085;BERNADETS DEBAT;65220;65;BERNADETS DEBAT;15;;43.3060883041, 0.336975313607
65086;BERNADETS DESSUS;65190;65;BERNADETS DESSUS;16;;43.1910233781, 0.247081706859
65096;BONNEMAZON;65130;65;BONNEMAZON;10;;43.0681030312, 0.291772301589
65251;LALOUBERE;65310;65;LALOUBERE;9;;43.1967929202, 0.0668474057462
65253;LAMARQUE RUSTAING;65220;65;LAMARQUE RUSTAING;17;;43.3060883041, 0.336975313607
65265;LASLADES;65350;65;LASLADES;8;;43.2779016601, 0.195544066048
65269;LESCURRY;65140;65;LESCURRY;8;;43.3753826494, 0.157344446481
65312;MOLERE;65130;65;MOLERE;6;;43.0681030312, 0.291772301589
65313;MOMERES;65360;65;MOMERES;7;;43.1625190004, 0.105391850437
65322;MONTOUSSE;65250;65;MONTOUSSE;9;;43.0306895829, 0.387562975856
65325;MOUMOULOUS;65140;65;MOUMOULOUS;10;;43.3753826494, 0.157344446481
65326;MUN;65350;65;MUN;3;;43.2779016601, 0.195544066048
65328;NEUILH;65200;65;NEUILH;6;;43.0346588013, 0.142823788541
65352;OUZOUS;65400;65;OUZOUS;6;;42.9460232752, -0.163635149644
65354;PAILHAC;65240;65;PAILHAC;7;;42.8315711949, 0.385912028349
65360;PEYROUSE;65270;65;PEYROUSE;8;;43.0865540375, -0.153402154406
65380;SABALOS;65350;65;SABALOS;7;;43.2779016601, 0.195544066048
65394;ST PAUL;65150;65;ST PAUL;7;;43.0398654561, 0.480304747102
65397;ST SEVER DE RUSTAN;65140;65;ST SEVER DE RUSTAN;18;;43.3753826494, 0.157344446481
65404;SARIAC MAGNOAC;65230;65;SARIAC MAGNOAC;14;;43.2892143486, 0.513472405936
65417;SEMEAC;65600;65;SEMEAC;6;;43.2273906132, 0.117609350526
65436;SOUYEAUX;65350;65;SOUYEAUX;8;;43.2779016601, 0.195544066048
65441;THEBE;65370;65;THEBE;5;;42.9421578306, 0.54711750308
65447;TOURNAY;65190;65;TOURNAY;7;;43.1910233781, 0.247081706859
65452;TRIE SUR BAISE;65220;65;TRIE SUR BAISE;14;;43.3060883041, 0.336975313607
66008;ARGELES SUR MER;66700;66;ARGELES SUR MER;15;;42.5348887985, 3.02437222273
66010;AYGUATEBIA TALAU;66360;66;AYGUATEBIA TALAU;16;TALAU;42.5209354388, 2.25593024652
66013;BAILLESTAVY;66320;66;BAILLESTAVY;11;;42.5986155988, 2.51617353638
66022;BOULE D AMONT;66130;66;BOULE D AMONT;13;;42.6444256201, 2.5993529819
63274;PERPEZAT;63210;63;PERPEZAT;8;;45.7042185166, 2.84691568777
63278;PESSAT VILLENEUVE;63200;63;PESSAT VILLENEUVE;17;;45.9059997705, 3.12295819611
63280;PIGNOLS;63270;63;PIGNOLS;7;;45.6408260002, 3.30100691361
63290;PULVERIERES;63230;63;PULVERIERES;11;;45.8467690491, 2.84450342305
63297;REIGNAT;63160;63;REIGNAT;7;;45.7170649925, 3.36945150555
63307;ROMAGNAT;63540;63;ROMAGNAT;8;;45.7208123303, 3.08837340823
63310;STE AGATHE;63120;63;STE AGATHE;10;;45.7736104259, 3.58137615687
63320;ST AVIT;63380;63;ST AVIT;7;;45.8787287136, 2.62207258462
63326;ST BONNET PRES ORCIVAL;63210;63;ST BONNET PRES ORCIVAL;22;;45.7042185166, 2.84691568777
63328;STE CATHERINE;63580;63;STE CATHERINE;13;;45.4754194091, 3.44446470636
63335;ST DIERY;63320;63;ST DIERY;8;;45.5536207313, 3.08709444267
63337;ST ELOY LA GLACIERE;63890;63;ST ELOY LA GLACIERE;19;;45.5726810009, 3.61894402093
63341;ST FERREOL DES COTES;63600;63;ST FERREOL DES COTES;20;;45.5398311687, 3.77518680082
63345;ST GENES CHAMPANELLE;63122;63;ST GENES CHAMPANELLE;20;THEIX;45.7250562511, 3.00944108289
63351;ST GERMAIN PRES HERMENT;63470;63;ST GERMAIN PRES HERMENT;23;;45.7561405495, 2.60141855583
63370;ST JULIEN PUY LAVEZE;63820;63;ST JULIEN PUY LAVEZE;20;;45.6766706035, 2.68432018586
63372;ST LAURE;63350;63;ST LAURE;8;;45.9054085179, 3.36176229865
63378;ST MAURICE;63270;63;ST MAURICE;10;;45.6408260002, 3.30100691361
63383;ST PIERRE COLAMINE;63610;63;ST PIERRE COLAMINE;18;;45.477068899, 2.93237565554
63390;ST QUINTIN SUR SIOULE;63440;63;ST QUINTIN SUR SIOULE;21;;46.0656430258, 3.00641222387
63399;ST SULPICE;63760;63;ST SULPICE;10;;45.6646500323, 2.57820074575
63403;ST VINCENT;63320;63;ST VINCENT;10;;45.5536207313, 3.08709444267
64043;ARGELOS;64450;64;ARGELOS;7;;43.4588812635, -0.341362068764
64056;ARROSES;64350;64;ARROSES;7;;43.4696224051, -0.1198178684
64061;ARTIX;64170;64;ARTIX;5;;43.409488442, -0.554817302956
64074;AUBOUS;64330;64;AUBOUS;6;;43.5418563695, -0.226283256585
64077;AUGA;64450;64;AUGA;4;;43.4588812635, -0.341362068764
64094;BARDOS;64520;64;BARDOS;6;;43.4828017234, -1.16861389886
64096;BARRAUTE CAMU;64390;64;BARRAUTE CAMU;13;;43.4029592571, -0.922438975333
64113;BERGOUEY VIELLENAVE;64270;64;BERGOUEY VIELLENAVE;19;VIELLENAVE SUR BIDOUZE;43.4771574964, -0.961010238203
64123;BIDACHE;64520;64;BIDACHE;7;;43.4828017234, -1.16861389886
64138;BORDES;64510;64;BORDES;6;;43.245640797, -0.282424726752
29295;TREMAOUEZAN;29800;29;TREMAOUEZAN;11;;48.4525706472, -4.22281449983
30007;ALES;30100;30;ALES;4;;44.1254083661, 4.08875764258
30010;ANDUZE;30140;30;ANDUZE;6;;44.0718214105, 3.97533949662
30013;ARGILLIERS;30210;30;ARGILLIERS;10;;43.9586776259, 4.54354243204
30015;ARPHY;30120;30;ARPHY;5;;43.9708641102, 3.57903745663
30020;AUBORD;30620;30;AUBORD;6;;43.7617443706, 4.28868094098
30022;AUJAC;30450;30;AUJAC;5;;44.3723847738, 3.99224222327
30025;AUMESSAS;30770;30;AUMESSAS;8;;43.9504922652, 3.46315986765
30026;AVEZE;30120;30;AVEZE;5;;43.9708641102, 3.57903745663
30027;BAGARD;30140;30;BAGARD;6;;44.0718214105, 3.97533949662
30030;BARON;30700;30;BARON;5;;44.0258416482, 4.41171212043
30032;BEAUCAIRE;30300;30;BEAUCAIRE;9;;43.780193328, 4.58229884673
30033;BEAUVOISIN;30640;30;BEAUVOISIN;10;;43.6958928961, 4.32221754971
30040;BLANDAS;30770;30;BLANDAS;7;;43.9504922652, 3.46315986765
30043;BOISSIERES;30114;30;BOISSIERES;10;;43.7816107719, 4.23187621337
30047;BOUILLARGUES;30230;30;BOUILLARGUES;12;;43.8071223757, 4.43456661825
30048;BOUQUET;30580;30;BOUQUET;7;;44.1345395894, 4.32807251853
30067;LA CAPELLE ET MASMOLENE;30700;30;LA CAPELLE ET MASMOLENE;23;;44.0258416482, 4.41171212043
30069;CARNAS;30260;30;CARNAS;6;;43.8844942782, 4.02793368235
30070;CARSAN;30130;30;CARSAN;6;;44.2445980567, 4.61246226346
30072;CASTELNAU VALENCE;30190;30;CASTELNAU VALENCE;17;;43.9622420446, 4.27500908477
30074;CAUSSE BEGON;30750;30;CAUSSE BEGON;12;;44.0925479958, 3.41838052673
30084;CODOLET;30200;30;CODOLET;7;;44.1738229164, 4.60897329043
30094;CORBES;30140;30;CORBES;6;;44.0718214105, 3.97533949662
30095;CORCONNE;30260;30;CORCONNE;8;;43.8844942782, 4.02793368235
30097;COURRY;30500;30;COURRY;6;;44.2403757272, 4.22000771544
30103;DOMAZAN;30390;30;DOMAZAN;7;;43.9188039715, 4.66026536244
30105;DOURBIES;30750;30;DOURBIES;8;;44.0925479958, 3.41838052673
30111;FOISSAC;30700;30;FOISSAC;7;;44.0258416482, 4.41171212043
30115;FONTARECHES;30580;30;FONTARECHES;11;;44.1345395894, 4.32807251853
30121;GAILHAN;30260;30;GAILHAN;7;;43.8844942782, 4.02793368235
30123;GALLARGUES LE MONTUEUX;30660;30;GALLARGUES LE MONTUEUX;22;;43.716841754, 4.17186706419
30124;LE GARN;30760;30;LE GARN;7;;44.2886835017, 4.50962076367
30127;GAUJAC;30330;30;GAUJAC;6;;44.1082203538, 4.53343123071
30132;LA GRAND COMBE;30110;30;LA GRAND COMBE;14;LA LEVADE;44.216874821, 4.00813829551
30136;JUNAS;30250;30;JUNAS;5;;43.8069164828, 4.10139165564
30142;LAVAL PRADEL;30110;30;LAVAL PRADEL;12;;44.216874821, 4.00813829551
30143;LAVAL ST ROMAN;30760;30;LAVAL ST ROMAN;14;;44.2886835017, 4.50962076367
30145;LEDENON;30210;30;LEDENON;7;;43.9586776259, 4.54354243204
30151;LUSSAN;30580;30;LUSSAN;6;;44.1345395894, 4.32807251853
30154;MANDAGOUT;30120;30;MANDAGOUT;9;;43.9708641102, 3.57903745663
30155;MANDUEL;30129;30;MANDUEL;7;;43.8162096592, 4.49752945444
30157;MARS;30120;30;MARS;4;;43.9708641102, 3.57903745663
30160;MARUEJOLS LES GARDON;30350;30;MARUEJOLS LES GARDON;20;;43.9770055475, 4.11008652443
30171;MOLIERES SUR CEZE;30410;30;MOLIERES SUR CEZE;17;;44.2684552462, 4.15312879608
30179;MONTFRIN;30490;30;MONTFRIN;8;;43.8751825691, 4.59187679529
30182;MONTPEZAT;30730;30;MONTPEZAT;9;;43.8845718462, 4.18952374763
30185;MUS;30121;30;MUS;3;;43.7368668465, 4.2022674573
30186;NAGES ET SOLORGUES;30114;30;NAGES ET SOLORGUES;18;;43.7816107719, 4.23187621337
30194;PEYREMALE;30160;30;PEYREMALE;9;;44.2982766732, 4.09724420546
30198;LES PLANTIERS;30122;30;LES PLANTIERS;13;;44.1081445505, 3.71317003756
30199;POMMIERS;30120;30;POMMIERS;8;;43.9708641102, 3.57903745663
30201;PONTEILS ET BRESIS;30450;30;PONTEILS ET BRESIS;18;;44.3723847738, 3.99224222327
30203;PORTES;30530;30;PORTES;6;;44.2835677648, 3.99804352323
30213;REVENS;30750;30;REVENS;6;;44.0925479958, 3.41838052673
30219;ROGUES;30120;30;ROGUES;6;;43.9708641102, 3.57903745663
30220;ROQUEDUR;30440;30;ROQUEDUR;8;;43.9870513283, 3.7146726024
30228;STE ANASTASIE;30190;30;STE ANASTASIE;13;;43.9622420446, 4.27500908477
30234;ST BENEZET;30350;30;ST BENEZET;10;;43.9770055475, 4.11008652443
30238;ST BRESSON;30440;30;ST BRESSON;10;;43.9870513283, 3.7146726024
30243;ST CHRISTOL LES ALES;30380;30;ST CHRISTOL LES ALES;20;;44.0840579112, 4.07627961526
30245;ST COME ET MARUEJOLS;30870;30;ST COME ET MARUEJOLS;20;;43.8342757187, 4.20744229546
30249;ST DIONISY;30980;30;ST DIONISY;10;;43.8042643595, 4.24666861732
30256;ST GERVAIS;30200;30;ST GERVAIS;10;;44.1738229164, 4.60897329043
30268;ST JEAN DE VALERISCLE;30960;30;ST JEAN DE VALERISCLE;21;;44.2386422448, 4.12848944185
30270;ST JEAN DU PIN;30140;30;ST JEAN DU PIN;14;;44.0718214105, 3.97533949662
30273;ST JULIEN DE PEYROLAS;30760;30;ST JULIEN DE PEYROLAS;21;;44.2886835017, 4.50962076367
30274;ST JULIEN LES ROSIERS;30340;30;ST JULIEN LES ROSIERS;21;;44.1624056275, 4.15386729495
30275;ST JUST ET VACQUIERES;30580;30;ST JUST ET VACQUIERES;21;;44.1345395894, 4.32807251853
30276;ST LAURENT D AIGOUZE;30220;30;ST LAURENT D AIGOUZE;20;;43.5627760713, 4.22023448009
30281;ST MAMERT DU GARD;30730;30;ST MAMERT DU GARD;17;;43.8845718462, 4.18952374763
30285;ST MAURICE DE CAZEVIEILLE;30360;30;ST MAURICE DE CAZEVIEILLE;25;;44.0513052606, 4.1895053141
30287;ST MICHEL D EUZET;30200;30;ST MICHEL D EUZET;17;;44.1738229164, 4.60897329043
30288;ST NAZAIRE;30200;30;ST NAZAIRE;10;;44.1738229164, 4.60897329043
30295;ST QUENTIN LA POTERIE;30700;30;ST QUENTIN LA POTERIE;21;;44.0258416482, 4.41171212043
30297;ST SAUVEUR CAMPRIEU;30750;30;ST SAUVEUR CAMPRIEU;19;;44.0925479958, 3.41838052673
30297;ST SAUVEUR CAMPRIEU;30750;30;ST SAUVEUR CAMPRIEU;19;CAMPRIEU;44.0925479958, 3.41838052673
30306;SALINELLES;30250;30;SALINELLES;10;;43.8069164828, 4.10139165564
30316;SENECHAS;30450;30;SENECHAS;8;;44.3723847738, 3.99224222327
30318;SERVAS;30340;30;SERVAS;6;;44.1624056275, 4.15386729495
30319;SERVIERS ET LABAUME;30700;30;SERVIERS ET LABAUME;19;;44.0258416482, 4.41171212043
30321;SOMMIERES;30250;30;SOMMIERES;9;;43.8069164828, 4.10139165564
30323;SOUSTELLE;30110;30;SOUSTELLE;9;;44.216874821, 4.00813829551
30325;SUMENE;30440;30;SUMENE;6;;43.9870513283, 3.7146726024
30327;THARAUX;30430;30;THARAUX;7;;44.2639325921, 4.33582586217
30328;THEZIERS;30390;30;THEZIERS;8;;43.9188039715, 4.66026536244
30330;TORNAC;30140;30;TORNAC;6;;44.0718214105, 3.97533949662
30335;VABRES;30460;30;VABRES;6;;44.0515498157, 3.8329499699
30341;VAUVERT;30600;30;VAUVERT;7;MONTCALM;43.6360200976, 4.3019597877
30348;VEZENOBRES;30360;30;VEZENOBRES;10;;44.0513052606, 4.1895053141
30352;VILLEVIEILLE;30250;30;VILLEVIEILLE;12;;43.8069164828, 4.10139165564
30355;ST PAUL LES FONTS;30330;30;ST PAUL LES FONTS;17;;44.1082203538, 4.53343123071
31004;AYGUESVIVES;31450;31;AYGUESVIVES;11;;43.4581236124, 1.5833540579
31011;ARBAS;31160;31;ARBAS;5;;42.9888223575, 0.812886566983
31013;ARDIEGE;31210;31;ARDIEGE;7;;43.1079907406, 0.585967694271
31029;AURIN;31570;31;AURIN;5;;43.5604439014, 1.65909968108
31032;AUSSONNE;31840;31;AUSSONNE;8;;43.6853114113, 1.33718819111
31036;AUZIELLE;31650;31;AUZIELLE;8;;43.5547223319, 1.54753565987
31041;BAGIRY;31510;31;BAGIRY;6;;43.0209543998, 0.643872354578
31056;BEAUZELLE;31700;31;BEAUZELLE;9;;43.6597738568, 1.31989347966
61015;AUNOU SUR ORNE;61500;61;AUNOU SUR ORNE;14;;48.5847584341, 0.153667553772
61019;AVERNES SOUS EXMES;61310;61;AVERNES SOUS EXMES;18;;48.7674422988, 0.143051627091
61020;AVOINE;61150;61;AVOINE;6;;48.689271735, -0.160878678155
61023;BAILLEUL;61160;61;BAILLEUL;8;;48.8349522654, 0.0329751548696
61039;LA BELLIERE;61570;61;LA BELLIERE;11;;48.6574688891, 0.0273677647898
61046;BIZOU;61290;61;BIZOU;5;;48.5268185363, 0.799843312026
61048;BOECE;61560;61;BOECE;5;;48.5537454503, 0.466186712804
61050;COUR MAUGIS SUR HUISNE;61110;61;COUR MAUGIS SUR HUISNE;22;BOISSY MAUGIS;48.440685995, 0.83185325454
61050;COUR MAUGIS SUR HUISNE;61110;61;COUR MAUGIS SUR HUISNE;22;MAISON MAUGIS;48.440685995, 0.83185325454
61050;COUR MAUGIS SUR HUISNE;61340;61;COUR MAUGIS SUR HUISNE;22;COURCERAULT;48.372155968, 0.719847889248
61056;LE BOUILLON;61500;61;LE BOUILLON;11;;48.5847584341, 0.153667553772
61067;BURES;61170;61;BURES;5;;48.5356113416, 0.35155128449
61068;BURSARD;61500;61;BURSARD;7;;48.5847584341, 0.153667553772
61071;CAMEMBERT;61120;61;CAMEMBERT;9;;48.8979629292, 0.218290083963
61075;CEAUCE;61330;61;CEAUCE;6;;48.5202783735, -0.60354646707
61077;CERISE;61000;61;CERISE;6;;48.4294187763, 0.088345615329
61081;CHAILLOUE;61500;61;CHAILLOUE;9;;48.5847584341, 0.153667553772
61083;CHAMBOIS;61160;61;CHAMBOIS;8;;48.8349522654, 0.0329751548696
61096;RIVES D ANDAINE;61410;61;RIVES D ANDAINE;15;COUTERNE;48.5523953273, -0.396121387013
61096;RIVES D ANDAINE;61410;61;RIVES D ANDAINE;15;HALEINE;48.5523953273, -0.396121387013
61098;LA CHAPELLE PRES SEES;61500;61;LA CHAPELLE PRES SEES;21;;48.5847584341, 0.153667553772
61122;COULMER;61230;61;COULMER;7;;48.8021737548, 0.315026116316
61129;COURGEON;61400;61;COURGEON;8;;48.4945116635, 0.586458131238
61131;COURMENIL;61310;61;COURMENIL;9;;48.7674422988, 0.143051627091
61145;DOMFRONT EN POIRAIE;61700;61;DOMFRONT EN POIRAIE;19;LA HAUTE CHAPELLE;48.6167127072, -0.618978701151
61149;ECHALOU;61440;61;ECHALOU;7;;48.7041117126, -0.523576215633
61151;ECORCEI;61270;61;ECORCEI;7;;48.7128046725, 0.565898485852
61167;LA FERTE EN OUCHE;61550;61;LA FERTE EN OUCHE;17;MARNEFER;48.7987924766, 0.488599977728
61168;LA FERTE MACE;61600;61;LA FERTE MACE;13;;48.5956941307, -0.336692342986
61178;LA FRESNAIE FAYEL;61230;61;LA FRESNAIE FAYEL;17;;48.8021737548, 0.315026116316
61183;GAPREE;61390;61;GAPREE;6;;48.6344611985, 0.334647224183
61192;GODISSON;61240;61;GODISSON;8;;48.7021245415, 0.261946034098
61211;JUVIGNY VAL D ANDAINE;61330;61;JUVIGNY VAL D ANDAINE;21;ST DENIS DE VILLENETTE;48.5202783735, -0.60354646707
61218;LA LANDE PATRY;61100;61;LA LANDE PATRY;14;;48.7672025982, -0.554045579271
